"BOOM! SHAREHOLDER Confronts Liberal Starbucks CEO Over Damage To Stock Value After Saying He’ll Hire 10,000 Refugees…Questioned Why Schultz Ignored Obama’s Travel Ban [VIDEO]",0
BREAKING: 19 Yr Old Man ARRESTED After Trying To Steal Officers Gun To KILL TRUMP At Las Vegas Rally,0
 A Former President Of Mexico Is THANKING Donald Trump For His ‘Racist’ Ideas – Here’s Why (VIDEO),0
" WATCH: Trump Supporter Admits What ‘Make America Great Again’ Means To Her, And It’s Vile",0
 Chuck Schumer RESPONDS To Trump With Tweet Of His Own About Putin And It’s F*cking Glorious,0
First two Democrats back Trump's Supreme Court pick,1
Exclusive: Flying into the eye of Hurricane Irma with U.S. 'Hurricane Hunters',1
 Trump Says He’s Going To Save the Country Money By Going Golfing Again,0
California Democrats dueling over gun control plans,1
At least 19 drown when boat capsizes in northern India: police,1
"IN A RULING THAT WILL MAKE OBAMA’S HEAD SPIN, Fed Judge Says Telling Illegals “Show Us Your Papers” Is Not Discriminatory",0
Two killed as Kenyan police disperse opposition supporters,1
Bali airport's closure due to volcano has affected 445 flights: operator,1
"Convoy rolls into Damascus suburbs with aid for 40,000: U.N.",1
Germany watching Trump's Iran decision with 'great concern',1
WATCH: UNCOVERED VIDEO REVEALS Dan Rather Saying Americans Are Bored With Bill Clinton Rape Story…Want To “Move On” To The Next Thing,0
Families returning to ruined Philippine city taught to identify bombs,1
Senators introduce bill aimed at getting generic drugs to market,1
 Cory Booker SCORCHES Trump Over New Muslim Ban In BLISTERING Tweetstorm,0
North Carolina lawmaker: 'we must fight to keep our state straight',1
BREAKING: CLINTON AIDE HUMA ABEDIN Dumps Sexting Husband Anthony Weiner After Disgusting Photos Exposed,0
Liberia's president says 'our democracy is under assault',1
Possible sale of Boeing C-17 aircraft to India approved: Pentagon,1
Russia casts 10th U.N. veto on U.N. action on Syria,1
 WATCH: Jorge Ramos Makes Sean Hannity Look Like A Complete A**hole,0
 Donald Trump Tells Security To Throw Bernie Sanders Supporter Out Into The Cold Without His Coats (VIDEO),0
Security logs of Clinton email server show no evidence of foreign hacking: NYT,1
Senate confirms retired generals as first two Trump cabinet members,1
DEMOCRATS EAT THEIR OWN: Secret Service Protect Angry Bernie As Leftist Protesters Rush Stage [VIDEO],0
Japanese man kills wife and priestess sister with sword in bizarre family feud: media,1
 Sunday’s Massacre In Texas Bumped Columbine Out Of The Top Ten Deadliest US Mass Shootings,0
Thai politician eyes kingmaker role as election plotting starts,1
 Warren Buffett Knows Exactly Why Trump’s Campaign Is Broke,0
U.S. Senate panel votes in favor of Gottlieb to run FDA,1
Obama says his departure may fix what ails Obamacare,1
BREAKING: PUTIN Makes Aggressive Military Move After Trump Hit Syria With Airstrikes,0
 Karma In All Its Glory: Republican Chairwoman Forced To Resign Over ‘Obama Is A Chimp’ Facebook Post,0
 Energy Department Tells Trump To Go F*ck Himself In Response To His Climate Change Witch Hunt,0
"Trump, dogged at home, begins longest presidential Asia trip in years",1
Abu Dhabi Crown Prince offers condolences to exiled son of slain Yemeni ex-leader in UAE,1
U.N. agrees international experts to probe Yemen war crimes,1
NATIONAL ARCHIVES MISSING Massive Data From Clinton White House Records,0
"Tillerson consulted Britain, China, France, Russia on Iran",1
 Trump Just Demanded The New York Times APOLOGIZE For Exposing Treason; It Didn’t Go Well For Him (TWEETS),0
Papua New Guinea court rejects bid to restore services to asylum-seeker camp,1
Top Obama administration officials to brief Senate on IS,1
 Trump Gives Newt Gingrich’s Wife Job As Vatican Ambassador In Latest Bit Of Overt Corruption,0
WOW! NEW Batch Of Emails Show Hillary’s State Department Was “CORRUPTION CENTRAL” For Obama Regime…Reveals Favors Huma Did For Clinton Foundation Insiders,0
French Journalist Hit With Huge Fine For “Inciting Hate” Against Muslims…Even Though We All Know What He Said Is True,0
North Korea grants Malaysian prince access to airspace as soccer match back on,1
BIG BROTHER: IRS Using Secret Cellphone Tracking Systems,0
Vatican upbeat on possibility of Pope Francis visiting Russia,1
NED RYUN ON WHITE HOUSE LEAKS: “This is not whistleblowing. This is weaponizing classified info to undermine a duly-elected President” [Video],0
"COLLEGE CAMPUS BANS Chalk, Fears Students Might Write “Trump” Word On Campus Sidewalks",0
Pentagon says near deal with Lockheed for more F-35 fighter jets,1
"Mexicans very negative on Trump, but back talks with him: poll",1
Trumps says expects 2012 Republican nominee Romney to back Rubio,1
 President Obama: Hillary Clinton Is Undoubtedly Qualified To Be President,0
Malian soldiers killed in French strike had joined Islamists: source,1
Maldives rushes through trade pact with China despite opposition,1
 Trump Supporter Threatens Montel Williams So He Publicly Humiliates Her Into Oblivion,0
Arctic drilling hits speed bumps in U.S. tax bill,1
FANTASTIC! New Commercial Hammers Crooked Hillary! [Video],0
 How Female Execs Are Striking Back At Pharma For Using Women As ‘Eye Candy’ (VIDEO),0
NAILS IT! NIGEL FARAGE Says What Americans are Thinking About “Pathetic” Hillary Clinton [Video],0
Exclusive: Detained Saudi billionaire al-Sanea seeks to end debt dispute,1
"ANTI-JIHAD WARRIOR Pamela Gellar STRIKES BACK HARD After London’s Muslim Mayor Bans Ads With Bikini Clad Women, Allows “Allah Is Greater” Ad To Remain",0
CONDOLEEZZA RICE BRILLIANTLY Shuts Down “The View” Dingbats Over Trump-Russia Collusion [VIDEO],0
NJ GOV CHRIS CHRISTIE Gets in Cubs Fan’s Face at Baseball Game…Not Pretty [Video],0
BRILLIANT! LT COL TONY SHAFFER: How Trump Should Fight Back Against “Deep State” [Video],0
STATE DEPARTMENT OFFICIALS OUT! Connected To Benghazi Scandal And Clinton E-mail Scandal [Video],0
Former President George W. Bush does not cast vote for president,1
Cambodia deports 74 Chinese arrested for telecom extortion scams,1
 WATCH: President Obama Absolutely DESTROYS Trump and Fox News In One Simple Statement,0
SHOCK POLL In MUST WIN State Of FLORIDA: Hispanics Turn Backs On Crooked Hillary,0
U.S. Capitol replacing flag display over Confederate imagery,1
"Japan court sentences U.S. base worker to life for rape, murder: NHK",1
 Right-Wingers Super P*ssed That School Board Will Not Allow Federal Agents To Target Kids,0
IRAQ 1991: US Carpet Bombs ‘Highway of Death’,0
Trump's pro-oil agenda poses dilemma for North Dakota's Indians,1
Trump defends remarks on veterans and mental health,1
"Exclusive: Returning Rohingya may lose land, crops under Myanmar plans",1
Trump looks for boost from Clinton's new email problem,1
 Paul Ryan Just Gave The Most CRINGEWORTHY Response To Trump’s Illegal Voters Lie (VIDEO),0
 New Study Proves America Keeps Getting Better And Better Under Obama,0
 Scott Baio Emerges From 1940s Mob Film To Tell Fox News Why He Wants Trump (VIDEO),0
U.S. senators seek answers on U.S. presence in Niger after ambush,1
Wealthy donors drawn to Rubio White House bid after Bush drops out,1
FAKE NEWS WEEK: Electronic Voting – The Big Lie That Just Won’t Die,0
"Obama to sign customs, trade enforcement bill into law: White House",1
"China says foreign press welcome, as some media outlets excluded from key event",1
Billy Bush suspended from 'Today' show after tape of Trump's lewd comments: memo,1
WHY DID PRESIDENT TRUMP Receive 100 Day Scrutiny While Other Presidents Got A Pass [Video],0
Judges find two North Carolina congressional districts racially gerrymandered,1
"WHAT’S WRONG WITH PELOSI? Nancy Stutters, Stammers and Calls USDA the Department of Education [Video]",0
Israel ambassador asks to meet New Zealand pop star Lorde over canceled show,1
Toned-down Trump does not mean retreat from policy: aide,1
Macron's EU vision will bolster Franco-German axis: Merkel,1
"Striking French workers disrupt flights, schools",1
"Ivanka Trump, feted in India, calls for closing gender gap in business",1
 Former ‘Apprentice’ Contestants Unite AGAINST Trump – Issue BRUTAL Statements,0
"GREAT ANSWER! TRUMP’S Response To Question From BBC Reporter: “This was your choice of a question, there goes that relationship!”",0
LIZ WARREN Admits To Jake Tapper 2016 Primary Election Was Rigged [Video],0
“NEVER-TRUMP” BUSTED! Former Jeb Bush Staffer ADMITS To Planting Roy Moore Story In Washington Post,0
Trump said 'we'll see' when asked whether U.S. would attack North Korea,1
Iceland's ruling Independence Party takes lead ahead of Saturday vote: poll,1
 WATCH: John Oliver Presents GOP Debates As ‘Clowntown F*ck-the-World Sh*tshow 2016’,0
"HATE-FILLED LEFTISTS Tell Former Fox News Host Eric Bolling, His 19-Yr Old Son’s Death Is “Karma”…What He “Deserved” In Response To His Request For Prayers",0
JAKE TAPPER Gets BLASTED On Twitter For Posting “Insensitive” Image of CA Wildfires Only 10 Minutes After Posting About Fire-Related Deaths,0
Russia protests to U.S. 'shameful' theft of consulate flags,1
Influential Shi'ite cleric Sadr says Americans should leave Iraq,1
Spain's Rajoy wants to work with other parties on Catalan question,1
NATO chief says Europe has interest in helping Afghanistan,1
Finland says no ransom paid for released aid worker in Kabul,1
“MEATHEAD” ROB REINER Calls For ‘ALL OUT WAR’ Against Trump…Twitter User Warns “Hollywood Folks” To Be Careful…They Might Just Get A War,0
" Democrat Examines Trump’s Latest Twitter Meltdown, Asks The ONE Question We Were ALL Wondering (DETAILS)",0
European states push U.S. for detailed Middle East peace proposals,1
"THE TEA PARTY IS MAKING A COMEBACK! Conservatives Reorganize…Mobilize To Fight Back Against Rent-A-Mob Democrats, Hold Congress Accountable [VIDEO]",0
"Trump discusses North Korea threat in calls with China, Japan leaders",1
 WATCH: Bill Maher Hilariously Explains Why Trump Ditched McConnell And Ryan For Chuck And Nancy,0
WATCH: CNN HOST GETS SCHOOLED By Guest After Comparing Oregon Protesters To #BlackLivesMatter Terrorists,0
Germany climbs in development ranking by taking in refugees,1
Senators look to new sanctions against Iran for missile development,1
WOW! RUSSIAN LAWYER Who Met With Donald Trump Jr. Seen In Photo With Person Tied To Obama Only 8 Days After Meeting,0
"BATON ROUGE COP KILLER Had “Inspirational” YouTube Channel, Was Racist Member Of Farrakhan’s Nation Of ISLAM: “My Religion Is The Religion Of ‘Justice'” [VIDEO]",0
Burundi opposition platform boycotts new round of peace talks in Tanzania,1
Austria's future government to expand direct democracy,1
Tillerson gets first briefings at State Department: spokesman,1
TRUMP SUPPORTER Whose Brutal Beating By Black Mob Was Caught On Video Asks: “What Happened To America?” [VIDEO],0
"China, Philippines agree to avoid force in South China Sea dispute",1
BREAKING: OBAMA CAUGHT ON LIVE TV Telling Illegal Aliens It’s OK To Vote…Promises The Law Will Not Come After You! [Video],0
U.S. Supreme Court rejects bid to reinstate North Carolina voting limits,1
Trump touts 'great' day in D.C. meeting with Republicans: Twitter,1
ISRAEL WILL NAME New Train Station Near Western Wall After President Donald Trump,0
ANTI-TRUMP THUGS Get Crazy But Anaheim Police Mean Business,0
Progressives Outraged Over Beyonce “So White” Wax Figure at Madame Tussauds,0
"Democratic White House hopefuls cheer end of Pfizer, Allergan deal",1
White House says full fiscal 2018 budget to be released on May 23,1
"Contenders, picks for key jobs in Trump's administration",1
 Trump Celebrates Pride Month By Being Saying We’re ‘Under Siege’ From Gay People,0
"BOILER ROOM – No Surrender, No Retreat, Heads Will Roll  – EP #38",0
 Angry ‘Patriot’ Who Assaulted A Black Woman At A Trump Rally Finds Out It Ruined His Life(IMAGES),0
PRESIDENT TRUMP TO CUBA: Send Back Escaped COP KILLER…Poster Child For Black Lives Matter Movement [VIDEO],0
Russian riot police detain opposition protesters in St Petersburg: Reuters witness,1
"Putin, in decree, says Russia's armed forces are 1.9 million-strong",1
 WATCH: President Obama ZINGS The Hell Out Of Trump On Jimmy Kimmel,0
 Bush Ethics Lawyer Slams Trump: He Can’t Go ‘One Week’ Without Obstructing Justice [VIDEO],0
 ‘Shoot Hillary In The F*ckin Head’: Conservatives Freak Out Over Benghazi Movie,0
"Trump Jr., Manafort agree to negotiate over interviews by Senate panel",1
 WATCH: Not A Single Woman Will Vote Trump After Seeing This Video,0
" Trump Gets Tired Of ‘Hamilton’ Feud, Reignites Attacks On The New York Times Instead (TWEETS)",0
TRUMP SETS THE RECORD STRAIGHT: Slams NYT Then Tweets Directly To Supporters,0
ISIS ANIMAL EXECUTES MOM In Front Of Hundreds: Claims She Asked Him To Do The Unthinkable [VIDEO],0
"Catalonia casts shadow on positive BBVA, Sabadell results",1
U.S. House to vote on Republican Dodd-Frank reform bill next week,1
Senator presses U.S. derivatives regulator over accounting error,1
White House: Michelle Obama to join husband on trip to Britain,1
America's angry voters divvied up by Trump and Sanders: poll,1
Factbox: What do the new U.S. sanctions on Russia target?,1
Puerto Rico governor cites 'sharp contrast' with island's overseers,1
Nearly half of Americans ‘very concerned’ about Clinton emails: Reuters/Ipsos poll,1
WHOA! DID OPRAH JUST THROW Her Hat In The Ring To Challenge Donald Trump In 2020?,0
 Come Along On Cory Booker And Pals’ Field Trip To Find The Super Secret GOP Health Bill (VIDEOS),0
BREAKING: Did Hillary’s Unsecured CLASSIFIED EMAILS Cause Execution Of Iranian Accused Of Working With U.S.? [VIDEO],0
Argentina intensifies search for missing submarine with 44 crew,1
Iran's Rouhani: Tehran-Moscow cooperation needed to restore peace in Syria,1
DON’T BELIEVE THE POLLS! Corruption Exposed In Phony NBC Poll Showing Hillary Beating Trump By 11,0
 Former Colorado GOP Leader Who Said Only Dems Commit Voter Fraud Charged With Voter Fraud,0
TRUMP SLAMS ABC For Ignoring Pro-Life March While Salivating Over Radical Women’s March…ABC CUTS Conversation From Transcripts [VIDEO],0
IRAN MAKES MAJOR Announcement About How They Plan To Use BILLIONS In “OBAMA-BUCK$” [VIDEO],0
A MUST WATCH! Mark Steyn Calls Out Political Violence On The Left: “They’ve got to own this!” [Video],0
Amnesty International urges halt to Afghan refugee returns,1
 Trump Got Caught Doing Something REALLY CREEPY On Vacation In Florida (IMAGES),0
China confident Venezuela can handle debt issue,1
Thai police arrest 16 protesting against coal-fired power plant,1
DISGUSTING! USA TODAY Video Suggests “Trump Era” Will Make Traveling Unsafe…Rebuttal Video Already Out! [Video],0
Russia jails Crimean dissident for speaking out against Moscow's rule,1
DEAR MR. PRESIDENT…When We Said “Lock Her Up” We Weren’t Asking [VIDEO],0
 Tone Deaf Trump: Congrats Rep. Scalise On Losing Weight After You Almost Died,0
" Hypocrite Trump To Ask Congress, Not Mexico, To Pay For His Dumb Wall With Taxpayer Dollars",0
 Leave It To Ellen DeGeneres To PERFECTLY Mock Trump And His ‘Hand’ Size (VIDEO),0
US Gov’t War on RT: Imperial Media ‘Truth’ Monopoly Threatens Press Diversity,0
MOTHER OF 7 YR OLD CHARGED WITH “Endangerment” For Allowing Child To Play In Park Across Street From Home Unsupervised For An Hour,0
EPIC! CNN ANCHOR DON LEMON Cuts Interview After Guest Says: “This is a fake news story” [Video],0
 Sarah Palin’s Pick To Replace Paul Ryan Wants To Challenge The Speaker To An Arm Wrestling Match (VIDEO),0
Trump makes late push for support on eve of Wisconsin primary,1
Mainstream Media Fake News: 21st Century Wire Debates American ‘Liberal’ Academic,0
Rohingya crisis: a deadly crossing,1
WATCH: CNN HOST GETS SCHOOLED By Guest After Comparing Oregon Protesters To #BlackLivesMatter Terrorists,0
" Bernie Drops STUNNING Truth Bomb On Trump Voter, Makes Her Regret Vote In Under 2 Minutes (VIDEO)",0
Tillerson to visit Pakistan as well as India: senior U.S. official,1
House panel chairman says FBI declines for now to meet request for Comey-linked documents,1
Factbox: Reactions to speech by Myanmar's Suu Kyi on violence in Rakhine State,1
" Nancy Pelosi Just Trolled The Hell Out Of Paul Ryan’s Trump Support, And It’s AMAZING (TWEET)",0
IS BEN AFFLECK DRUNK? WATCH Hollywood Leftist Who Goes Out OF His Way To Defend Islam Go Ballistic…Again,0
Egyptian court upholds leading activist's jail sentence,1
 Watch The Harrowing Video of The Israeli Military Executing A Palestinian,0
Boiler Room #66 – Globo-Terror & The PokeGo-pocalypse,0
"JUST IN: Obama Campaign Secretly Paid $972,000 To Fund Creation Of Fake Trump Dossier",0
 Melania Trump BUSTED Committing Perjury – Lied About Having College Degree While Under Oath,0
EP #15: Patrick Henningsen LIVE – ‘Crisis of American Liberalism’ with guest Caleb Maupin,0
Should We Worry About McMaster as Trump’s National Security Advisor?,0
" Joe Biden DESTROYS Trump In Fiery DNC Speech: Hillary Gets It, Trump – Not A Clue (VIDEO)",0
Trump seeks to shrink federal role in education with new order,1
 KARMA: Federal Judge Slaps Texas GOP Bush Donor With Billion Dollar Fine For Tax Fraud,0
 Here’s Absolute PROOF Donald Trump Thinks The Government Is A Reality Show; We Should All Be Terrified,0
UK's May to defend free trade and Iran deal in talks with Trump,1
VOTING MACHINES FOR HILLARY! MD Woman Reports Voting Straight Ticket…Watched Machine Flip To Hillary [VIDEO],0
"FRANCE: “Topless Trump” And “Topless Marine Le Pen” Dragged Away From Polling Place, As Country Under Siege By Islamic Radicals Votes",0
Britain preparing to transfer 400 million pounds to Iran - Telegraph newspaper,1
"LONG TIME DEMOCRATS, UNION WORKERS Explain Why They’re Voting For Trump [VIDEO]",0
Vatican defends pope's avoidance of term 'Rohingya' in Myanmar,1
House Republican leaders give no timing for healthcare vote,1
Rivals of incumbent seek to sway Czech policy towards west in presidential election,1
 Trump Had THIS Black Republican Removed From A Campaign Event,0
"Governor, Army Corps block deadline extension for Dakota pipeline protesters",1
 Alec Baldwin Perfectly Responds To Trump’s Temper Tantrum Over SNL Impersonation,0
“WOODY” KAINE One Of Six ARRESTED After Peaceful Pro-Trump Supporters Were Attacked By VIOLENT RIOTERS At MN State Capitol [VIDEO],0
Trump could pull out of global climate accord in a year: lawyers,1
Republican office in North Carolina hit with flammable material: authorities,1
BREAKING NEWS: RAND PAUL Has “Suspended” His Campaign,0
Irma strengthens to a Category 5 hurricane: NHC,1
Afghan president says Trump war plan has better chance than Obama's,1
Introducing: Hamish “The Illusion” Patterson,0
 Russians Fooled Dumbass Conservatives With Meme Of Hillary Fistfighting Jesus,0
NORWEGIAN GOVERNMENT RETURNS 5 Children To Family After Removing Them From Home For “Christian Radicalism And Indoctrination”,0
ECONOMIC SYSTEMS BRILLIANTLY EXPLAINED WITH COWS,0
COINTEL PRO: Are ‘Anti-Fascist’ Media Personalities Playing to the Cameras?,0
"Taiwan suspends oil exports to North Korea, imports of clothing",1
NANCY PELOSI’S Latest Over-The-Top Claim: Trump will “take food out of the mouths of babies and seniors”,0
Obama says reducing leaker Chelsea Manning's prison term serves justice,1
UK Brexit minister says 'good prospect' of agreeing transitional deal with EU,1
"Argentine survivor of New York attack pleads for justice, love",1
Bank lobby presses for commission to lead consumer watchdog agency,1
 Trump’s ‘Grab Them By The P***y’ Nature Reappeared During Meeting With Japanese Prime Minister,0
U.S. says Myanmar should respond responsibly to attacks on security forces,1
"LEFTIST Resentment Peddler, Larry David (Net Worth $800 Million) Claims $5K Prize For Calling Trump A “Racist”",0
 WATCH: Dumb*ss Trump Supporters Bewilder CNN Host With Delusions Of Illegal Voters,0
Exclusive: Skeptical Trump says would renegotiate global climate deal,1
BREAKING: ANGRY BLACK LIVES MATTER Activist ADMITS To Starting MASSIVE LA Apartment Complex Fire As Pay Back For Death Of THUG Michael Brown,0
Top Mexico university blames deadly bridge collapse on weak supports,1
(VIDEO)BALTIMORE IN A NUTSHELL: GERALDO RIVERA AND RIOTERS SCUFFLE AS APOLOGIST DEMOCRAT POLITICIAN MAKES EXCUSES FOR THE THUGGERY,0
"PLANE FORCED TO TURN AROUND, Police Remove NAACP President From Flight Over Argument With Passenger",0
" Whoopi Goldberg Was Confused For Oprah At The Oscars, Twitter Hilariously Responds (TWEETS)",0
 Former Classmate: Trump Smacked His Son So Hard It Knocked ‘Him To The Floor’,0
HE MADE A LIVING Convincing Swede’s That Muslims Were Falsely Portrayed…His New Job Proves Everything He Said Was A Lie,0
House lawmakers propose $1 billion in aid for struggling coal country,1
Britain hopeful of 'good news' on Northern Ireland crisis: minister,1
Democratic candidate Bernie Sanders in good health: doctor,1
EUROPEAN VACATION: MOOCH RUNS UP A HUGE TAB COMPLIMENTS OF THE TAXPAYERS,0
BOOM! TREY GOWDY Hammers Ex-CIA Chief [Video],0
TRUMP DEMANDS INVESTIGATION Into “Accidental” Death Of 28-Yr Old Joe Scarborough Staffer,0
" Without Trump, Ted Cruz Gets Dumped On During GOP Debate And Fails To Impress Iowans",0
FLORIDA GOVERNOR GOES OFF ON OBAMA: “The Second Amendment Didn’t Kill Any Of These Individuals…Radical Islam Killed Them” [VIDEO],0
POLICE OFFICER Asks Daughter’s School To Remove Hateful Drawing From Display…School Has SHOCKING Response,0
Congrats To Nasty Little Globalist And Bilderberg Member Macron For His Amazing “Outsider” Triumph,0
Germany's Greens overtake liberals in poll as coalition talks continue,1
United Arab Emirates says to announce government reshuffle on Thursday,1
'Is a Tweet policy?' State Department officials ponder,1
German groups mobilize against rise of far right,1
U.S. House Democrats seek info from Deutsche Bank on Trump accounts,1
"Despite showman reputation, Trump inauguration shaping up as low-key",1
CLASSIC! PRESIDENT TRUMP Totally Rips CNN Reporter At Presser Over Comey Hearing [Video],0
Schiff: Nunes decision to leave probe on Russia offers 'fresh start',1
German industry says vulnerable to Russia sanctions fall-out,1
"BREAKING: LEFTISTS CAUGHT On UNDERCOVER VIDEO Planning Acts Of Violence, Terrorism At Trump Inauguration…”If you try to shut us down, we will go to your house and burn it!”",0
Indian court sentences two Mumbai 1993 blasts convicts to death,1
Macron's popularity improving: poll,1
"MEGYN KELLY OFFENDED BY TRUMP BUT OKAY WITH SEXIST INTERVIEW BY Shock Jock Howard Stern About Weight, Boobs and Sex [AUDIO]",0
RAW VIDEO: A SHOCKING TOUR Of The Detroit Ghetto…Ruled By DEMOCRATS For Decades! [Video],0
Top Austrian Social Democrat steps down over election smear campaign,1
Ex-Homeland Secretary Johnson to testify in Russia probe: House intel panel,1
"“THE TRUMP CURSE IS REAL”…Social Media Responds To Lindsey Vonn’s Olympic Loss, After Saying She’d Boycott White House If She Won Medal",0
Small German parties fight for third place and possibly power in TV debate,1
FOOT-SOLDIERS IN OBAMA’S WAR AGAINST COPS ARRESTED: Plan To Use Rocket Launcher Thwarted,0
Final death toll from London's Grenfell Tower fire is 71: police,1
U.S. prepares to open doors on billion-dollar London embassy,1
Aide tries to refocus tax debate after Trump's corporate rate remark,1
WATCH BILL O’REILLY’S EXCLUSIVE INTERVIEW With President Trump [Video],0
JUST IN: DALLAS COWBOYS OWNER Jerry Jones Is Leading Effort To Oust NFL Commissioner Roger Goodell,0
The Trump presidency on Feb. 13 at 8:05 P.M. EST,1
Judge blocks Obama rule extending overtime pay to 4.2 million U.S. workers,1
BOOM! FORMER SHERIFF DAVID CLARKE Has A New Nickname For Racist Maxine Waters…And It’s PERFECT!,0
BREAKING: Wikileaks Email Release Exposes TWO-FACED HILLARY Admitting She Needs To Have A Private AND Public Position On Policy,0
Compromise sought on U.N. Yemen inquiry as Saudi pressure mounts,1
AUTHOR OF CHILDREN’S BOOKS Gets DESTROYED On Social Media After Mocking 11-Yr Old Barron Trump’s Reaction To Beheaded Dad Image,0
JUDICIAL WATCH Email Release Shows Huma Was Asked To Plan “Healthy” Hillary’s Funeral,0
Lawmaker says U.S. foreign surveillance 'unmasked' Trump associates,1
 INSANE: Southern City Passes Law To Jail Transgender People For Using The Bathroom,0
GEORGE STEPHANOPOULOS’ Wife Tells ‘The View’ Their Daughters Are Scared And Sleeping With Them After Election [Video],0
Democrats want strong response to intel report on 2016 election,1
"Zimbabwe's Mnangagwa promises financial stability, elections next year",1
"Argentina's Fernandez charged with treason, arrest sought",1
Clinton names Obama veterans to White House transition team,1
"India says Pakistan mistreated visiting wife of convicted spy, seized her shoes",1
Israel cuts jail term of soldier who killed prone Palestinian assailant,1
"Trump's surge confounds rivals, makes him betting favorite",1
BREAKING: GUN STORE OWNER Claims He DID Report Florida Terrorist To FBI Weeks Before Massacre,0
Polish PM calls for an EU where Christianity is not censored,1
Trump says Pence to represent him at Wisconsin event on Saturday,1
Pence hires counsel to deal with Russia probe inquiries,1
Poland to ban Ukrainians with 'anti-Polish views',1
NED RYUN ON WHITE HOUSE LEAKS: “This is not whistleblowing. This is weaponizing classified info to undermine a duly-elected President” [Video],0
"Australia, NZ officials discuss screening for Manus refugees - NZ PM",1
“FOLLOW THE MONEY”: Hillary Gave $125K To Hospital After Receiving Treatment For Blood Clot,0
Liberal Actor Scammed Out of 50K by Bernie Sanders Super Pac,0
Rebels say South Sudan's use of Uganda territory could spread instability,1
" MSNBC Reacts To Melissa Harris-Perry’s Letter, And Their Response Is Shameful",0
YRC Worldwide has limited operations in Florida terminals,1
Risk of deeper involvement as U.S. weighs its options in Afghanistan,1
OOPS! DONALD TRUMP’S NAME MISSING From Ballots In Florida,0
U.S. Gives The United Nations BILLIONS Of Your Tax Dollars For What?,0
India presses on with Myanmar defense supplies in show of support,1
" John McCain’s Son Really Hates Ignorant Racists, So He Did THIS To Piss Them Off (TWEETS)",0
Clinton leads Trump 42 to 36 percent as he loses women's support: poll,1
Basketball Dad LaVar Ball Yanks His Son Out of UCLA…You Won’t Believe Why!,0
 One Of Trump’s Closest Allies Just Called For Banning Women And Poor People From Voting (AUDIO),0
" Trump Uses Prayer Breakfast To Mock Arnold Schwarzenegger, Gets HUMILIATED In 14 Priceless Seconds",0
Snowden Laughs-off CIA Excuse of ‘Mistakenly Destroying’ Secret Torture Report,0
U.S. consumer financial protection chief defends agency before Congress,1
Trump backers' disparate hopes coalesce around promise of change,1
North Korean official says will continue missile tests: BBC,1
 Republicans Draft Platform Plank To Take Public Lands Away From The People,0
 Trump Just Told The Military To Do What It Wants In The Middle East,0
 Ben Carson’s Prepared HUD Testimony Contained Word-For-Word Plagiarism,0
NYT’s Gifts America With Christmas Eve Letter From Black Professor Who Teaches Students Every White Person Is A “Racist” [VIDEO],0
China says it will defend interests if U.S. harms trade ties,1
 WATCH: Trump Misses Deadline To Provide Proof Of Wiretapping And Get Called Out For Being A Liar,0
Putin Tells Obama and Western Media: “Either stop talking about it or finally show some kind of proof”,0
 Trump Claims Hillary Was Involved In Disappearance Of EgyptAir Flight,0
Exclusive: Obama approves broader role for U.S. forces in Afghanistan,1
"Turkey determined to maintain EU accession process, government says",1
LOL! NANCY PELOSI: “I’m not sure if ironically is even a word” [Video],0
"2 KILLED, 15 WOUNDED IN CHICAGO SHOOTINGS New Years Day, While #BlackLivesMatter Terrorists Take Fight To Evil Cops",0
BOOM! WATCH VIDEO FOUND Proving Gen. Kelly Right On ‘Grandstanding’ Cowgirl Congresswoman [Video],0
Iran deal's foes in U.S. Congress may be its unlikely saviors,1
Austrian conservatives bring far right into government,1
YES! TED CRUZ Has A Great Message For The “Never Trump” Crowd And All Republicans [Video],0
FAKE NEWS WEEK: Electronic Voting – The Big Lie That Just Won’t Die,0
 Racist Moron Gets Fired For This 20 Second Video Of Him Shouting ‘Wetback’… At An Arabic Person (VIDEO),0
"CHILLING INTERVIEW: [VIDEO] 14 Yr. Old Girl Doused Baltimore Pizza Store Owner In Lighter Fuel, Tried To Set Him On Fire",0
UAE says Iran violates 'letter and spirit' of nuclear deal,1
DEMOCRAT CHAIRMAN YELLS “All Together Now…F*ck Donald Trump!” [Video],0
DON’T BELIEVE MEDIA LIES…Wildly Unpopular Hillary Gives Speech In NH…Here Are Uncensored Facebook Users Responses From Live Feed…LOL!,0
"Before debate, protesters build 'wall of taco trucks' outside Trump hotel",1
CATHOLIC PARTIAL BIRTH-ABORTION SUPPORTING DEMOCRAT Steals Pope’s Water To Drink And Splash On Grandkids [Video]…You Won’t Believe What He’s Doing Next,0
WATCH! FOX NEWS On High Anti-Trump Propaganda Mission: Obama/Clinton Stooge Masquerades As Unbiased Pundit [Video],0
Defector says thousands of Islamic State fighters left Raqqa in secret deal,1
THE JACK BLOOD SHOW: ‘From May Day Riots to Globalism’ with 21WIRE guest Shawn Helton,0
"BREAKING: WOMEN, MEN ARRESTED After MAJOR BRAWL BREAKS OUT At Florida Airport Over Spirit Airlines Cancelled Flights [VIDEO]",0
"U.S. to search Russian consulate in San Francisco, says Moscow",1
Trump infrastructure plan adds little to global copper backdrop,1
